Date,Content,Content link,Influencer,Type,Tags,Estimated cost,CPM,Subscribers,Region,Promotion type,Engagement rate,Views,Likes,Comments,Brand,Like rate,Comment rate,Calculated ER,Views per 1K subscribers,Cost per 1K views,Views per dollar,Creator tier,Month,Content theme
2025-06-09,The ULTIMATE Adjustable Bench!? RitFit BWB02 Review! (Most Versatile Bench I’ve Ever Used),https://www.youtube.com/watch?v=iIO3WKLzAwo,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,68100,美国,Suspected,0.0159,33464,482,5,RITFIT,0.014403538130528328,0.00014941429595983742,0.014552952426488167,491.3950073421439,14.851781018407841,67.33199195171026,Mid,2025-06,Equipment Review
2025-06-02,"Weekend VLOG | Working Mom Life | Balancing Fitness, Family & Self Care",https://www.youtube.com/watch?v=nYyBP_bDioU,Life With Nathalie,"Fashion,Beauty,Clothing,Entertainment","fashion,beauty,clothing,entertainment,pregnancy",61,27.0,2120,美国,Suspected,2.7241,58,8,15,RITFIT,0.13793103448275862,0.25862068965517243,0.39655172413793105,27.358490566037737,1051.7241379310344,0.9508196721311475,Nano,2025-06,Strength / Training
2025-05-29,"Life in my 40s | Balancing work, life, grief & gratitude",https://www.youtube.com/watch?v=SgXpK07tQds,Mikee Rogers,"Food,VLOG,Fashion,Home","food,vlog,vlogger,lgbt,mukbang",139,27.0,18600,美国,Suspected,0.3168,2724,173,69,RITFIT,0.06350954478707782,0.025330396475770924,0.08883994126284875,146.45161290322582,51.02790014684288,19.597122302158272,Micro,2025-05,Lifestyle / Vlog
2025-05-24,How to Build Savage Power in One Brutal Lift (Become a FREAK ATHLETE!),https://www.youtube.com/watch?v=aofT-S--yDY,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,68100,美国,Suspected,0.2079,4348,254,65,RITFIT,0.05841766329346826,0.014949402023919043,0.0733670653173873,63.84728340675478,114.30542778288869,8.748490945674044,Mid,2025-05,Strength / Training
2025-05-23,🔥RitFit Gazelle Pro Leg Press vs BLP01 Leg Press,https://www.youtube.com/watch?v=3xz0y35pjs4,RitFit.Sports,"Workout,Home,Health","fitness,home,workout,ritfit,homegym",100,27.0,4050,美国,Sponsored,0.0,353730,10,0,RITFIT,2.8270149549091113e-05,0.0,2.8270149549091113e-05,87340.74074074074,0.28270149549091117,3537.3,Nano,2025-05,Home Gym / Garage Gym
2025-05-22,Decluttering VLOG and getting rid of 80% of my clothes | Homeowner Diaries,https://www.youtube.com/watch?v=ZAWRgfIk29A,Mikee Rogers,"Food,VLOG,Fashion,Home","food,vlog,vlogger,lgbt,mukbang",139,27.0,18600,美国,Suspected,0.1861,5137,236,72,RITFIT,0.04594121082343781,0.01401596262409967,0.059957173447537475,276.18279569892474,27.05859451041464,36.9568345323741,Micro,2025-05,Lifestyle / Vlog
2025-05-17,Starting 75 Soft in my 40s (tough but rewarding),https://www.youtube.com/watch?v=YNTrm9MQy4g,Mikee Rogers,"Food,VLOG,Fashion,Home","food,vlog,vlogger,lgbt,mukbang",139,27.0,18600,美国,Suspected,0.2747,2592,152,56,RITFIT,0.05864197530864197,0.021604938271604937,0.08024691358024691,139.3548387096774,53.626543209876544,18.64748201438849,Micro,2025-05,Lifestyle / Vlog
2025-05-17,Leg Press for Hypertrophy? I Changed My Mind,https://www.youtube.com/watch?v=uU8HghjE9g8,Science Based Fitness,"Fitness,Health","fitness,health,lifestyle,science based fitness,gym",79,27.0,4390,美国,Suspected,0.0112,1513,17,0,RITFIT,0.011235955056179775,0.0,0.011235955056179775,344.6469248291572,52.21414408460013,19.151898734177216,Nano,2025-05,Strength / Training
2025-05-15,Heavy-Duty Bench with Adjustable Headrest | RitFit BWB02 Review,https://www.youtube.com/watch?v=GFHiotRt5Oc,Challenge Theory,"Health,Fitness,Sports","diet,transformation,fasting,health,lose weight",103,27.0,13200,美国,Suspected,0.1722,389,17,5,RITFIT,0.043701799485861184,0.012853470437017995,0.056555269922879174,29.46969696969697,264.7814910025707,3.7766990291262137,Micro,2025-05,Equipment Review
2025-05-08,Major Fitness F22 Pro Power Rack REVIEW (The Best Budget Rack Upgrade of 2025!?),https://www.youtube.com/watch?v=pX5Kq_MKZRs,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,68100,美国,Suspected,0.0147,18546,83,19,RITFIT,0.004475358567885258,0.001024479672166505,0.005499838240051763,272.3348017621146,26.798231424565945,37.3158953722334,Mid,2025-05,Equipment Review
2025-05-08,Redefining My 40s | Birthday Vlog,https://www.youtube.com/watch?v=iEVD9LHGuRQ,Mikee Rogers,"Food,VLOG,Fashion,Home","food,vlog,vlogger,lgbt,mukbang",139,27.0,18600,美国,Suspected,0.5767,2537,173,129,RITFIT,0.06819077650768625,0.05084745762711865,0.11903823413480488,136.39784946236557,54.78912100906583,18.25179856115108,Micro,2025-05,Lifestyle / Vlog
2025-04-26,Easter KBBQ Feast & the Most EXPENSIVE Pop Mart,https://www.youtube.com/watch?v=2aYel8xK8ac,Mikee Rogers,"Food,VLOG,Fashion,Home","food,vlog,vlogger,lgbt,mukbang",139,27.0,18600,美国,Suspected,0.3673,2352,154,71,RITFIT,0.06547619047619048,0.03018707482993197,0.09566326530612244,126.45161290322582,59.09863945578232,16.92086330935252,Micro,2025-04,Lifestyle / Vlog
2025-04-24,New arrivals | RitFit 3-Section Adjustable Weight Bench BWB02,https://www.youtube.com/watch?v=K-r1-oh1J_o,RitFit.Sports,"Workout,Home,Health","fitness,home,workout,ritfit,homegym",100,27.0,4050,美国,Sponsored,0.0893,291,6,2,RITFIT,0.020618556701030927,0.006872852233676976,0.027491408934707903,71.85185185185185,343.64261168384877,2.91,Nano,2025-04,Home Gym / Garage Gym
2025-04-24,Ultimate Ritfit Gazelle Guide: Get Stronger Legs Fast,https://www.youtube.com/watch?v=qne7MS42YGA,Jeff Does What!,"DIY,Pets,Unboxing,Fishing","diy,pets,aquarium,fish,texas fish room",166,27.0,31200,美国,Suspected,0.0692,31319,2076,9,RITFIT,0.06628564130400076,0.00028736549698266226,0.06657300680098342,1003.8141025641025,5.300296944346882,188.66867469879517,Micro,2025-04,DIY / Build
2025-04-20,Game Changer or Home Gym Mistake? RitFit Adjustable Weight Bench Review,https://www.youtube.com/watch?v=WHY80GI-9HM,Maguire’s Gym,,,5,14.0,1950,其他,Suspected,0.1869,765,23,12,RITFIT,0.030065359477124184,0.01568627450980392,0.0457516339869281,392.3076923076923,6.5359477124183005,153.0,Nano,2025-04,Home Gym / Garage Gym
2025-04-20,RitFit Buffalo Smith Machine has you covered for a full-body workout 🔥,https://www.youtube.com/shorts/XQtkfOvaskA,RitFit.Sports,"Workout,Home,Health","fitness,home,workout,ritfit,homegym",100,27.0,4050,美国,Sponsored,0.0381,2809,97,1,RITFIT,0.034531861872552506,0.000355998576005696,0.034887860448558204,693.5802469135803,35.5998576005696,28.09,Nano,2025-04,Home Gym / Garage Gym
2025-04-16,First Time Vlogging on Canon Powershot V1,https://www.youtube.com/watch?v=KSlF96fXr8g,Mikee Rogers,"Food,VLOG,Fashion,Home","food,vlog,vlogger,lgbt,mukbang",139,27.0,18600,美国,Suspected,0.1508,9784,335,114,RITFIT,0.034239574816026165,0.011651676206050695,0.04589125102207686,526.0215053763441,14.206868356500408,70.38848920863309,Micro,2025-04,Lifestyle / Vlog
2025-04-13,Don’t Make THIS Mistake Installing the RitFit M1 Weight Stack Set,https://www.youtube.com/watch?v=S70U5B2tjSs,Challenge Theory,"Health,Fitness,Sports","diet,transformation,fasting,health,lose weight",103,27.0,13200,美国,Suspected,0.2123,669,22,12,RITFIT,0.03288490284005979,0.017937219730941704,0.05082212257100149,50.68181818181818,153.96113602391628,6.495145631067961,Micro,2025-04,Strength / Training
2025-04-12,Still Running Push Pull Legs? Time to Grow Up! (DO THIS INSTEAD),https://www.youtube.com/watch?v=drqT1M6XyUY,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,68100,美国,Suspected,0.1341,22083,1121,184,RITFIT,0.05076303038536431,0.008332201240773445,0.05909523162613775,324.273127753304,22.506000090567404,44.43259557344064,Mid,2025-04,Strength / Training
2025-04-06,Solo Date Q&A,https://www.youtube.com/watch?v=cV9P93OlkDM,Mikee Rogers,"Food,VLOG,Fashion,Home","food,vlog,vlogger,lgbt,mukbang",139,27.0,18600,美国,Suspected,0.4518,2501,190,94,RITFIT,0.07596961215513795,0.03758496601359456,0.1135545781687325,134.46236559139786,55.577768892443025,17.992805755395683,Micro,2025-04,Lifestyle / Vlog
2025-04-04,10 Rules That Will Transform Your Home Gym Workouts,https://www.youtube.com/watch?v=WRBO6gyFaiw,Maguire’s Gym,,,5,14.0,1950,其他,Suspected,0.1333,2490,112,22,RITFIT,0.04497991967871486,0.008835341365461847,0.05381526104417671,1276.923076923077,2.008032128514056,498.0,Nano,2025-04,Home Gym / Garage Gym
2025-04-01,Which Rack Are You Choosing?? | RitFit Rack Face Off:  M1 2.0 vs Buffalo Rack,https://www.youtube.com/shorts/dGBkbpd0bX0,Luke’s Garage Gym,"Workout,Home,Travel,Health","fitness,budget,gym,gymequipment,titan",67,27.0,5580,美国,Suspected,0.0214,1077,23,0,RITFIT,0.02135561745589601,0.0,0.02135561745589601,193.01075268817206,62.20984215413185,16.074626865671643,Nano,2025-04,Equipment Review
2025-03-30,RitFit Racks Face Off - Which One Actually Delivers Results?,https://www.youtube.com/shorts/FcWaizjUBds,Luke’s Garage Gym,"Workout,Home,Travel,Health","fitness,budget,gym,gymequipment,titan",67,27.0,5580,美国,Suspected,0.0406,2192,29,6,RITFIT,0.01322992700729927,0.002737226277372263,0.015967153284671534,392.831541218638,30.565693430656935,32.71641791044776,Nano,2025-03,Equipment Review
2025-03-28,RitFit PLC01 REVIEW || My Experience with a Budget Leg Extension & Curl Machine (Is It Worth It? ),https://www.youtube.com/watch?v=_dA4MvWYmWk,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,68100,美国,Suspected,0.0275,13084,110,25,RITFIT,0.00840721491898502,0.0019107306634056863,0.010317945582390705,192.12922173274598,37.98532558850504,26.32595573440644,Mid,2025-03,Equipment Review
2025-03-28,Budget Home Gym Equipment Face Off - M1 2.0 or Buffalo Rack from Ritfit,https://www.youtube.com/watch?v=Y4L4x8_QSuw,Luke’s Garage Gym,"Workout,Home,Travel,Health","fitness,budget,gym,gymequipment,titan",67,27.0,5580,美国,Suspected,0.2719,1725,59,41,RITFIT,0.034202898550724635,0.023768115942028985,0.057971014492753624,309.13978494623655,38.84057971014493,25.746268656716417,Nano,2025-03,Home Gym / Garage Gym
2025-03-22,Why Conjugate Training Is the Ultimate Way to Train for Life (The Conjugate REVOLUTION!),https://www.youtube.com/watch?v=T9sw-Uqqs9w,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,68100,美国,Suspected,0.1232,12268,602,91,RITFIT,0.04907075317900228,0.007417671992174764,0.05648842517117705,180.14684287812042,40.5119008803391,24.6841046277666,Mid,2025-03,Strength / Training
2025-03-18,Merach NovaRow R50 REVIEW || Budget Rower That Beats a Concept2!? (My Honest Experience),https://www.youtube.com/watch?v=BGKqPLUTu0w,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,68100,美国,Suspected,0.0157,10279,81,8,RITFIT,0.007880143982877712,0.0007782858254694036,0.008658429808347115,150.93979441997064,48.3510069072867,20.68209255533199,Mid,2025-03,Equipment Review
2025-03-08,"RitFit M1 Pro Review, Build & Demo | 10 Reasons It's the New King of All-In-One Budget Home Gyms!",https://www.youtube.com/watch?v=hQnUnk2xiFQ,Challenge Theory,"Health,Fitness,Sports","diet,transformation,fasting,health,lose weight",103,27.0,13200,美国,Suspected,0.0482,29137,613,79,RITFIT,0.02103854205992381,0.002711329237738957,0.023749871297662765,2207.348484848485,3.5350241960393998,282.88349514563106,Micro,2025-03,Home Gym / Garage Gym
2025-03-08,RITFIT Calls for Real Strength to Accelerate Action on International Women's Day,https://www.youtube.com/watch?v=Clwcq_-x9G0,RitFit.Sports,"Workout,Home,Health","fitness,home,workout,ritfit,homegym",100,27.0,4050,美国,Sponsored,0.0002,110374,8,1,RITFIT,7.248083787848587e-05,9.060104734810734e-06,8.15409426132966e-05,27252.83950617284,0.9060104734810734,1103.74,Nano,2025-03,Home Gym / Garage Gym
2025-03-07,What I Eat in a Week | Realistic Dinners,https://www.youtube.com/watch?v=Nukdu4K26pE,Mikee Rogers,"Food,VLOG,Fashion,Home","food,vlog,vlogger,lgbt,mukbang",139,27.0,18600,美国,Suspected,0.3201,3202,195,83,RITFIT,0.060899437851342914,0.025921299188007497,0.0868207370393504,172.1505376344086,43.4103685196752,23.035971223021583,Micro,2025-03,Lifestyle / Vlog
2025-03-07,I wanna build a body that's UNSTOPPABLE (Global Carryover: The Key to Unlocking Your Full Potential),https://www.youtube.com/watch?v=81cD1eyVxxk,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,68100,美国,Suspected,0.1236,22664,1262,154,RITFIT,0.05568302153194493,0.006794917049064595,0.06247793858100953,332.80469897209986,21.92905047652665,45.601609657947684,Mid,2025-03,Strength / Training
2025-02-28,Early 40s Diaries | Baby Shower Decor Ideas,https://www.youtube.com/watch?v=HP3SrfK-mqc,Mikee Rogers,"Food,VLOG,Fashion,Home","food,vlog,vlogger,lgbt,mukbang",139,27.0,18600,美国,Suspected,0.3172,2623,152,68,RITFIT,0.05794891345787267,0.025924513915364086,0.08387342737323675,141.0215053763441,52.99275638581777,18.8705035971223,Micro,2025-02,Lifestyle / Vlog
2025-02-25,Stand Back!,https://www.youtube.com/shorts/COVAjCcclJQ,NoFate247,"Fitness,Home,Health,Food","nofate247,5f3b28f9517b0,a_aid,fitness,homegym",107,27.0,26100,美国,Suspected,0.1374,604,23,6,RITFIT,0.0380794701986755,0.009933774834437087,0.048013245033112585,23.14176245210728,177.1523178807947,5.644859813084112,Micro,2025-02,Home Gym / Garage Gym
2025-02-22,"How to Train Like an Athlete in 2025: Get Faster, Stronger & More Explosive (The ULTIMATE Guide!)",https://www.youtube.com/watch?v=fuiuaRiZOPA,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,68100,美国,Suspected,0.0408,28723,611,56,RITFIT,0.021272151237684087,0.0019496570692476413,0.023221808306931727,421.776798825257,17.30320648957282,57.79275653923541,Mid,2025-02,Strength / Training
2025-02-22,A few cozy days in my life,https://www.youtube.com/watch?v=7Ps5YhozzKg,Mikee Rogers,"Food,VLOG,Fashion,Home","food,vlog,vlogger,lgbt,mukbang",139,27.0,18600,美国,Suspected,0.471,2998,202,121,RITFIT,0.06737825216811208,0.04036024016010674,0.10773849232821882,161.18279569892474,46.364242828552364,21.568345323741006,Micro,2025-02,Lifestyle / Vlog
2025-02-21,Watch This BEFORE Buying A Smith Machine For Your Home Gym! Ritfit Buffalo Smith Machine Review,https://www.youtube.com/watch?v=HZPAn3p6PPY,Luke’s Garage Gym,"Workout,Home,Travel,Health","fitness,budget,gym,gymequipment,titan",67,27.0,5580,美国,Suspected,0.0666,6055,73,33,RITFIT,0.012056151940545004,0.0054500412881915775,0.01750619322873658,1085.1254480286739,11.065235342691992,90.3731343283582,Nano,2025-02,Home Gym / Garage Gym
2025-02-21,"HOME TOUR of our fully remodeled, average sized house in Colorado 🏡",https://www.youtube.com/watch?v=puBdhYtVT9k,kenzie mac,"Life Style,Home,DIY,Fashion","kenziemac,hobby,home,life style,prettyandpractical",1334,14.0,53900,其他,Suspected,0.0566,79242,2637,185,RITFIT,0.03327780722344211,0.0023346205295171753,0.03561242775295929,1470.1669758812616,16.834506953383304,59.40179910044977,Mid,2025-02,Lifestyle / Vlog
2025-02-15,DEATH BY PUSH-UPS (Intense Home Gym Calisthenics Workout!),https://www.youtube.com/watch?v=DvXWuLXBZZI,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,68100,美国,Suspected,0.171,3205,168,38,RITFIT,0.052418096723868955,0.01185647425897036,0.06427457098283931,47.06314243759178,155.07020280811233,6.448692152917505,Mid,2025-02,Home Gym / Garage Gym
2025-02-14,Home Decor Updates | Early 40s Diaries,https://www.youtube.com/watch?v=UMTiqpJbac0,Mikee Rogers,"Food,VLOG,Fashion,Home","food,vlog,vlogger,lgbt,mukbang",139,27.0,18600,美国,Suspected,0.2899,3153,204,71,RITFIT,0.06470028544243578,0.02251823660006343,0.0872185220424992,169.51612903225808,44.08499841420869,22.68345323741007,Micro,2025-02,Lifestyle / Vlog
2025-02-14,How To Assemble | RitFit RitFit BUFFALO Multifunctional Smith Machine,https://www.youtube.com/watch?v=14hxeBcleGM,RitFit.Sports,"Workout,Home,Health","fitness,home,workout,ritfit,homegym",100,27.0,4050,美国,Sponsored,0.0838,859,12,6,RITFIT,0.013969732246798603,0.006984866123399301,0.020954598370197905,212.09876543209876,116.41443538998836,8.59,Nano,2025-02,Home Gym / Garage Gym
2025-02-08,The Best FREE Weighted Calisthenics Program (To Get Insanely Jacked & Strong in 2025!),https://www.youtube.com/watch?v=ZoQdp6C3y-w,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,68100,美国,Suspected,0.0459,21587,480,51,RITFIT,0.02223560476212535,0.002362533005975819,0.024598137768101172,316.98972099853154,23.023115764117293,43.43460764587525,Mid,2025-02,Strength / Training
2025-02-07,EXTREME HOME MAKEOVER! pt. 2 - entire house remodel from start to finish,https://www.youtube.com/watch?v=yK6AMYRO_mg,kenzie mac,"Life Style,Home,DIY,Fashion","kenziemac,hobby,home,life style,prettyandpractical",1334,14.0,53900,其他,Suspected,0.0508,53738,1390,134,RITFIT,0.025866239904722914,0.0024935799620380366,0.028359819866760953,996.9944341372913,24.824146786259256,40.28335832083958,Mid,2025-02,Lifestyle / Vlog
2025-02-06,How Much I Made in 2024 as a Small Creator (And How To Make it Work),https://www.youtube.com/watch?v=cRbOEES9yIE,Mikee Rogers,"Food,VLOG,Fashion,Home","food,vlog,vlogger,lgbt,mukbang",139,27.0,18600,美国,Suspected,0.275,7443,457,159,RITFIT,0.061399973129114604,0.021362353889560662,0.08276232701867527,400.1612903225806,18.675265349993282,53.54676258992806,Micro,2025-02,Lifestyle / Vlog
2025-02-04,Nuestro GYM En Casa + Entrenando Después De Mucho Tiempo + Mi Bebé Tiene Problemas En La Piel,https://www.youtube.com/watch?v=Z6eaBVmwSxo,Carol Chang,"Haul,VLOG,Beauty,Fitness","vlogs,vlogsdiarios,vlogsdiariosdefamilias,mividadiaria,vlogstodoslosdias",350,27.0,330000,美国,Suspected,0.1841,8484,802,76,RITFIT,0.09453088165959453,0.008958038661008957,0.10348892032060349,25.70909090909091,41.254125412541256,24.24,Macro,2025-02,Strength / Training
2025-02-01,Best value All in One Home Gym Power Rack | RitFit Buffalo Smith Machine Review,https://www.youtube.com/watch?v=IogTsS_hkvg,NoFate247,"Fitness,Home,Health,Food","nofate247,5f3b28f9517b0,a_aid,fitness,homegym",107,27.0,26100,美国,Suspected,0.2076,4567,138,81,RITFIT,0.030216772498357785,0.0177359316838187,0.04795270418217648,174.9808429118774,23.42894679220495,42.6822429906542,Micro,2025-02,Home Gym / Garage Gym
2025-02-01,I Built My Dream Garage & Home Gym ONLY $2000,https://www.youtube.com/watch?v=GNt2zbRC-xY,RitFit.Sports,"Workout,Home,Health","fitness,home,workout,ritfit,homegym",100,27.0,4050,美国,Sponsored,0.037,2406,29,6,RITFIT,0.012053200332502078,0.0024937655860349127,0.014546965918536992,594.0740740740741,41.56275976724855,24.06,Nano,2025-02,Home Gym / Garage Gym
2025-01-25,"The HELLACIOUS HAMSTRINGS Vlog || Heavy Hamstrings, Fast Hamstrings, Volume, & Overload!",https://www.youtube.com/watch?v=NNHhpQLUH1I,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,68100,美国,Suspected,0.1801,3037,187,36,RITFIT,0.06157392163319065,0.011853803095159697,0.07342772472835035,44.59618208516887,163.6483371748436,6.110663983903421,Mid,2025-01,Strength / Training
2025-01-25,What it’s like to be a creator in your 40s,https://www.youtube.com/watch?v=rjg8v20tRSU,Mikee Rogers,"Food,VLOG,Fashion,Home","food,vlog,vlogger,lgbt,mukbang",139,27.0,18600,美国,Suspected,0.2906,3366,198,78,RITFIT,0.058823529411764705,0.023172905525846704,0.08199643493761141,180.96774193548387,41.29530600118835,24.215827338129497,Micro,2025-01,Lifestyle / Vlog
2025-01-17,"How to Become a Leg Day FREAK (The 6 Pillars to Insane Strength, Aesthetics, & Explosive Power)",https://www.youtube.com/watch?v=yzzuB_Xhyys,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,68100,美国,Suspected,0.0111,140573,796,76,RITFIT,0.005662538325282949,0.0005406443627154575,0.006203182687998406,2064.214390602056,3.535529582494505,282.8430583501006,Mid,2025-01,Strength / Training
2025-01-16,"INSANE CALISTHENICS GAINS Vlog || Strength, Hypertrophy, & Muscular Endurance!",https://www.youtube.com/watch?v=huCwzCLJK1I,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,68100,美国,Suspected,0.1659,3394,223,34,RITFIT,0.06570418385385975,0.010017678255745434,0.07572186210960519,49.838472834067545,146.43488509133763,6.82897384305835,Mid,2025-01,Strength / Training
2025-01-16,It's hard to vlog when you're in a funk,https://www.youtube.com/watch?v=-SC4uVEMyB8,Mikee Rogers,"Food,VLOG,Fashion,Home","food,vlog,vlogger,lgbt,mukbang",139,27.0,18600,美国,Suspected,0.485,2569,216,103,RITFIT,0.08407940833008953,0.04009342156481121,0.12417282989490074,138.11827956989248,54.1066562864928,18.48201438848921,Micro,2025-01,Lifestyle / Vlog
2025-01-11,RitFit Buffalo Smith Machine Review: The Budget Beast You Need in Your Home Gym!,https://www.youtube.com/watch?v=N4hDIDWtEig,Maguire’s Gym,,,5,14.0,1950,其他,Suspected,0.0097,12669,23,10,RITFIT,0.0018154550477543611,0.0007893282816323309,0.002604783329386692,6496.923076923076,0.39466414081616547,2533.8,Nano,2025-01,Home Gym / Garage Gym
2025-01-10,Is RitFit's Attachment the Best Hack Squat for Your Home Gym?? FIND OUT!,https://www.youtube.com/watch?v=rPPE4rmECrA,Luke’s Garage Gym,"Workout,Home,Travel,Health","fitness,budget,gym,gymequipment,titan",67,27.0,5580,美国,Suspected,0.1999,4653,150,78,RITFIT,0.032237266279819474,0.016763378465506126,0.049000644745325596,833.8709677419355,14.399312271652697,69.44776119402985,Nano,2025-01,Home Gym / Garage Gym
2025-01-09,Use Ritfit M1 Smith Machine Built Dream Garage & Home Gym,https://www.youtube.com/watch?v=0tdoxYjNp2M,RitFit.Sports,"Workout,Home,Health","fitness,home,workout,ritfit,homegym",100,27.0,4050,美国,Sponsored,0.0009,17424,15,0,RITFIT,0.0008608815426997245,0.0,0.0008608815426997245,4302.222222222223,5.739210284664829,174.24,Nano,2025-01,Home Gym / Garage Gym
2025-01-09,"RitFit PLC01 Leg Extension Curl Machine, the ultimate secret to shaping perfect legs.",https://www.youtube.com/watch?v=C0NZbqguYjM,RitFit.Sports,"Workout,Home,Health","fitness,home,workout,ritfit,homegym",100,27.0,4050,美国,Suspected,0.0006,22178,14,0,RITFIT,0.000631256199837677,0.0,0.000631256199837677,5476.04938271605,4.508972855983408,221.78,Nano,2025-01,Home Gym / Garage Gym
2025-01-07,Get Fit at Home: Complete DIY Gym Build Tutorial with RitFit Equipment,https://www.youtube.com/watch?v=R9GrkL8Kow8,Create 208,"Home,DIY,Life Style,Vehicle","house,shop,home,building,how to",198,14.0,78800,其他,Suspected,0.0479,8837,283,14,RITFIT,0.03202444268416883,0.0015842480479800838,0.03360869073214892,112.14467005076142,22.405793821432614,44.63131313131313,Mid,2025-01,Equipment Review
2025-01-04,"New Year, New Obsession | Pop Mart Diaries",https://www.youtube.com/watch?v=sgzwoEwyxY0,Mikee Rogers,"Food,VLOG,Fashion,Home","food,vlog,vlogger,lgbt,mukbang",139,27.0,18600,美国,Suspected,0.2385,3853,219,70,RITFIT,0.05683882688813911,0.018167661562418894,0.075006488450558,207.1505376344086,36.07578510251752,27.719424460431654,Micro,2025-01,Lifestyle / Vlog
2024-12-30,2024 Equipment Review Compilation Video.,https://www.youtube.com/watch?v=5Sxh17CLa78,Maguire’s Gym,,,5,14.0,1950,其他,Suspected,0.3619,210,16,6,RITFIT,0.0761904761904762,0.02857142857142857,0.10476190476190476,107.6923076923077,23.809523809523807,42.0,Nano,2024-12,Equipment Review
2024-12-28,Survived my first year as an older content creator (in my 40s),https://www.youtube.com/watch?v=br7GVb5rsGk,Mikee Rogers,"Food,VLOG,Fashion,Home","food,vlog,vlogger,lgbt,mukbang",139,27.0,18600,美国,Suspected,0.3322,5126,323,138,RITFIT,0.0630120952009364,0.026921576277799453,0.08993367147873586,275.59139784946234,27.116660163870463,36.87769784172662,Micro,2024-12,Lifestyle / Vlog
2024-12-28,Never Lift Slow ON PURPOSE (Why Tempo Lifting is OVERRATED For Hypertrophy),https://www.youtube.com/watch?v=Xz1ezl2ndro,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,68100,美国,Suspected,0.1699,11172,428,147,RITFIT,0.03831006086645184,0.013157894736842105,0.05146795560329395,164.05286343612335,44.48621553884711,22.47887323943662,Mid,2024-12,Strength / Training
2024-12-24,New Obsession Unlocked: Pop Mart 😭,https://www.youtube.com/watch?v=FmRQyGvAUv0,Mikee Rogers,"Food,VLOG,Fashion,Home","food,vlog,vlogger,lgbt,mukbang",139,27.0,18600,美国,Suspected,0.2329,6487,341,117,RITFIT,0.05256667180514876,0.018036072144288578,0.07060274394943733,348.76344086021504,21.427470325265915,46.669064748201436,Micro,2024-12,Lifestyle / Vlog
2024-12-18,"Tiny Camera, Huge Potential | Insta360 GO 3S Vlog",https://www.youtube.com/watch?v=ct4qHoGCyxE,Mikee Rogers,"Food,VLOG,Fashion,Home","food,vlog,vlogger,lgbt,mukbang",139,27.0,18600,美国,Suspected,0.0764,23062,593,117,RITFIT,0.02571329459717284,0.005073280721533258,0.030786575318706096,1239.8924731182797,6.0272309426762645,165.9136690647482,Micro,2024-12,Lifestyle / Vlog
2024-12-16,The Perfect Full-Body Workout Using Only the Smith Machine,https://www.youtube.com/watch?v=o4JMOI38rUM,Brett Maverick,"Health,Fashion,Hairstyle,Beauty","looksmax,glowup,glowuptips,selfimprovement,tips",1004,14.0,1810000,其他,Suspected,0.0568,15221,494,37,RITFIT,0.03245516063333553,0.0024308521122133895,0.034886012745548915,8.40939226519337,65.961500558439,15.160358565737052,Mega,2024-12,Strength / Training
2024-12-14,Why You’re Plateauing in the Gym (And How To BREAK THROUGH It!),https://www.youtube.com/watch?v=7T2aFhoRaIo,Enkiri Elite Fitness,"Fitness,Health,Sports,Entertainment","fitness,bodybuilding,health,workout,enkirielitefitness",497,27.0,68100,美国,Suspected,0.1157,6025,307,39,RITFIT,0.05095435684647303,0.006473029045643153,0.057427385892116184,88.47283406754772,82.4896265560166,12.122736418511066,Mid,2024-12,Strength / Training
